title,author,rating,reviews,price,description,listening time,genre
"loaded: money, psychology, and how to get ahead without leaving your values behind",sarah newcomb,4.4,62.0,586.0,your most valuable asset...is you. loaded will teach you how to make the most of it.,6 hours and 54 minutes,",#56 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in african american history,#1 in racism & discrimination studies,#1 in violence in society"
1984,george orwell,4.5,16938.0,797.0,"george orwell's nightmare vision of a dystopian world has become more apt in these modern, chaotic times. casting a pall of oppressive dread from the very first sentence, this classic audiobook takes hold of your imagination and stays with you long after the last four words are uttered.",12 hours and 19 minutes,",#130 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in dystopian science fiction,#1 in political fiction,#4 in literary fiction"
good economics for hard times: better answers to our biggest problems,abhijit banerjee,4.5,950.0,1093.0,brought to you by penguin.,14 hours and 44 minutes,",#77 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in globalisation money & finance,#1 in economic theory (audible audiobooks & originals),#2 in economic conditions (books)"
poirot's finest cases: eight full-cast bbc radio dramatisations,agatha christie,4.8,27.0,1093.0,john moffatt stars as the belgian detective hercule poirot.,15 hours and 37 minutes,",            5 star,          ,            ,              81%,            ,"
the girl in room 105,chetan bhagat,4.3,6638.0,568.0,"hi, i'm keshav, and my life is screwed. i hate my job and my girlfriend left me.",8 hours and 23 minutes,",#79 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in psychological thrillers,#1 in suspense,#1 in crime thrillers"
"talk english: the secret to speak english like a native in 6 months for busy people, learn spoken english from the success",ken xiao,4.0,621.0,233.0,"you have studied english for years, yet you still don't speak english well. you've tried many methods and you still make grammar mistakes, you still can't speak english fluently, and you still can't pronounce english words correctly. you can read english, but you feel too nervous or too shy to speak english.",1 hour and 17 minutes,",#151 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in english language learning,#2 in sporting events & organisations (books),#41 in language learning & teaching"
eat that frog!,brian tracy,4.5,2081.0,351.0,"there just isn't enough time for everything on our to-do list - and there never will be. successful people don't try to do everything. they learn to focus on the most important tasks and make sure those get done. they eat their frogs. there's an old saying that if the first thing you do each morning is eat a live frog, you'll have the satisfaction of knowing you're done with the worst thing you'll have to do all day. for tracy, eating a frog is a metaphor for tackling your most challenging task - but also the one that can have the greatest positive impact on your life. eat that frog! shows you how to organize each day so you can zero in on these critical tasks and accomplish them efficiently and effectively.",2 hours and 37 minutes,",#57 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in time management & productivity,#3 in business management,#4 in business motivation & self-improvement"
zen: the art of simple living,shunmyo masuno,4.7,253.0,752.0,penguin presents the audiobook edition of zen by shunmyo masuno.,2 hours and 37 minutes,",#114 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in zen buddhism,#4 in meditation (audible audiobooks & originals),#4 in stress management"
anxious people,fredrik backman,4.5,18.0,888.0,brought to you by penguin.,9 hours and 52 minutes,",#100 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in humorous fiction,#3 in crime fiction,#28 in humour (books)"
outliers: the story of success,malcolm gladwell,4.3,4439.0,500.0,"in this stunning new book, malcolm gladwell takes us on an intellectual journey through the world of ""outliers"" - the best and the brightest, the most famous and the most successful. he asks the question: what makes high achievers different? his answer is that we pay too much attention to what successful people are like and too little attention to where they are from: that is, their culture, their family, their generation, and the idiosyncratic experiences of their upbringing. along the way he explains the secrets of software billionaires, what it takes to be a great soccer player, why asians are good at math, and what made the beatles the greatest rock band.",7 hours and 18 minutes,",#112 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#1 in social psychology,#4 in anthropology (audible audiobooks & originals),#9 in business motivation & self-improvement"
market wizards: interviews with top traders,jack d. schwager,4.6,608.0,836.0,"important update: this audio is the new recording by dj holte, which replaced the original inferior recording and also contains text that was added in the 2012 revised edition of market wizards.",14 hours and 41 minutes,",#83 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in stocks,#2 in marketing (audible audiobooks & originals),#8 in personal finance"
365 panchatantra stories,adil mukesh,4.2,424.0,668.0,the stories of panchatantra are ancient indian fables that were written in sanskrit and pali languages. the central characters in these fascinating fables are many times animals and birds. they show their most identifying characteristics in the various stories and impart valuable life lessons and morals.,7 hours and 29 minutes,",#88 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#2 in literary criticism for children,#2 in fairy tales, folk tales & myths for children,#57 in children's traditional stories (books)"
astrophysics for people in a hurry,neil degrasse tyson,4.6,7255.0,585.0,what is the nature of space and time? how do we fit within the universe? how does the universe fit within us? there's no better guide through these mind-expanding questions than acclaimed astrophysicist and best-selling author neil degrasse tyson.,3 hours and 41 minutes,",#203 in audible audiobooks & originals (see top 100 in audible audiobooks & originals),#3 in physics (audible audiobooks & originals),#3 in astronomy (audible audiobooks & originals),#19 in astronomy (books)"
